SALEDATE,SALESTIME,STAFF,INVNO,PLU,PROD,QTY,PRICE,DISCOUNT,TOTAL,MOP,SALESTATUS,COGS,DEPT,TAX1NAME,TAX2NAME,TAX1,TAX2,CH2,PRTFLAG,CLIENT,CITY,STATE,CUSTNO,SUPPLIER,AUTHCODE,PROCESSDAT,ACQREFDAT,RECORDNO,REFNO,COMISSION
2/27/2020,13:20,MOHAMMAD,OP1-10058,MAT,MATERIALS CHARGE,1.00,5.00,0.00,5.00,MASTERCARD,SALE,0.00,LABOR,,,11.44,0.00,0.00,FALSE,CHRIS SMALLS,,,OP14370,,,,,,,
2/27/2020,13:39,MOHAMMAD,OP1-10059,MS3,LABOR ONE HOUR,1.00,50.00,0.00,50.00,CASH,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,MARCUS FRAZIER,,,OP14371,,,,,,,
2/27/2020,14:29,MOHAMMAD,OP1-10060,KFC1666S,KENWOOD 6.5 COAX,1.00,49.99,0.00,49.99,CASH,SALE,30.00,SPEAKER,,,4.17,0.00,0.00,FALSE,ONIKA PETERS,,,OP14372,,,,,,,
2/27/2020,14:29,MOHAMMAD,OP1-10060,SP1,LABOR SPEAKER,1.00,60.00,0.00,60.00,CASH,SALE,0.00,LABOR,,,4.17,0.00,0.00,FALSE,ONIKA PETERS,,,OP14372,,,,,,,
2/27/2020,14:51,JAWAD,OP1-10061,UNKNOWN ITEM,CHECK RADIO,1.00,50.00,0.00,50.00,CASH,SALE,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
2/27/2020,16:29,MOHAMMAD,OP1-10062,RP4GM11,GM BOSE RET SWC HARNESS,1.00,139.99,0.00,139.99,DEBIT CARD,SALE,76.00,INSTALL,,,11.69,0.00,0.00,FALSE,,,,,,,,,,,
2/28/2020,14:05,MOHAMMAD,OP1-10063,8GB,WIRE 8GR,4.00,1.50,0.00,6.00,DEBIT CARD,SALE,0.00,INSTALL,,,1.34,0.00,0.00,FALSE,,,,,,,,,,,
2/28/2020,14:05,MOHAMMAD,OP1-10063,RFTB8,8 GAUGE SPADE,1.00,9.99,0.00,9.99,DEBIT CARD,SALE,2.19,INSTALL,,,1.34,0.00,0.00,FALSE,,,,,,,,,,,
2/28/2020,14:30,MOHAMMAD,OP1-10064,P30012,FOSGATE PUNCH LOADED/W AMP,1.00,279.99,0.00,279.99,DEBIT CARD,SALE,165.00,SUB,,,23.38,0.00,0.00,FALSE,JEREMY THOMAS,,,OP14373,,,,,,,
2/28/2020,14:41,MOHAMMAD,OP1-10065,UNKNOWN ITEM,8 GAUGE RING,2.00,1.99,0.00,3.98,DEBIT CARD,SALE,0.00,,,,0.75,0.00,0.00,FALSE,JEREMY THOMAS,,,OP14373,,,,,,,
2/28/2020,14:41,MOHAMMAD,OP1-10065,SSFAGU,SOUND QUEST AGU FUSE HOLDER,1.00,12.99,0.00,12.99,DEBIT CARD,SALE,2.76,INSTALL,,,0.75,0.00,0.00,FALSE,JEREMY THOMAS,,,OP14373,,,,,,,
2/28/2020,14:41,MOHAMMAD,OP1-10065,RFTB8,8 GAUGE SPADE,1.00,9.99,0.00,-9.99,DEBIT CARD,RETURN,-2.19,INSTALL,,,0.75,0.00,0.00,FALSE,JEREMY THOMAS,,,OP14373,,,,,,,
2/28/2020,14:41,MOHAMMAD,OP1-10065,AGU,FUSE,1.00,1.99,0.00,1.99,DEBIT CARD,SALE,0.25,INSTALL,,,0.75,0.00,0.00,FALSE,JEREMY THOMAS,,,OP14373,,,,,,,
2/28/2020,17:21,MOHAMMAD,OP1-10066,BKCDK640,BEST KITS DODGE 98-06,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,3.59,INSTALL,,,3.42,0.00,0.00,FALSE,TAYLOR SCHELL,,,OP14374,,,,,,,
2/28/2020,17:21,MOHAMMAD,OP1-10066,BHA1817,DODGE/ CHRYSLER 84-02 HARNESS,1.00,15.99,0.00,15.99,DEBIT CARD,SALE,0.99,INSTALL,,,3.42,0.00,0.00,FALSE,TAYLOR SCHELL,,,OP14374,,,,,,,
2/28/2020,17:21,MOHAMMAD,OP1-10066,CDP,LABOR CD PLAYER,1.00,80.00,0.00,80.00,DEBIT CARD,SALE,0.00,LABOR,,,3.42,0.00,0.00,FALSE,TAYLOR SCHELL,,,OP14374,,,,,,,
2/28/2020,17:21,MOHAMMAD,OP1-10066,MAT,MATERIALS CHARGE,1.00,5.00,0.00,5.00,DEBIT CARD,SALE,0.00,LABOR,,,3.42,0.00,0.00,FALSE,TAYLOR SCHELL,,,OP14374,,,,,,,
2/28/2020,17:31,MOHAMMAD,OP1-10067,CAR70V,JENSON USB CARPLAY ANDROID AUT,1.00,219.99,0.00,219.99,DEBIT CARD,SALE,147.05,HEAD UNIT,,,18.37,0.00,0.00,FALSE,SHANDRIEKA FORD,,,OP14375,,,,,,,
2/28/2020,17:36,MOHAMMAD,OP1-10068,BKGMK422,GM AI KIT 92-03,1.00,24.99,0.00,24.99,CASH,SALE,6.04,INSTALL,,,2.09,0.00,0.00,FALSE,SHANDRIEKA FORD,,,OP14375,,,,,,,
2/28/2020,17:45,MOHAMMAD,OP1-10069,V6RAK4,TSPEC 4G KIT,1.00,69.99,0.00,69.99,CASH,SALE,21.00,INSTALL,,,5.84,0.00,0.00,FALSE,,,,,,,,,,,
2/29/2020,12:44,MOHAMMAD,OP1-10070,SP1,LABOR SPEAKER,1.00,70.00,0.00,70.00,DEBIT CARD,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
2/29/2020,12:44,MOHAMMAD,OP1-10070,MAT,MATERIALS CHARGE,1.00,5.00,0.00,5.00,DEBIT CARD,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
2/29/2020,12:45,JAWAD,OP1-10071,1201S,"12""SINGLE SEALED",1.00,59.99,0.00,59.99,DEBIT CARD,SALE,20.00,BOXES,,,5.01,0.00,0.00,FALSE,,,,,,,,,,,
2/29/2020,14:21,MOHAMMAD,OP1-10072,,PAYMENT ON LAYAWAY #10072,1.00,100.00,0.00,100.00,DEBIT CARD,LAYAWAY,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
2/29/2020,15:20,MOHAMMAD,OP1-10073,SSFAGU,SOUND QUEST AGU FUSE HOLDER,1.00,14.99,0.00,14.99,DEBIT CARD,SALE,2.76,INSTALL,,,1.25,0.00,0.00,FALSE,,,,,,,,,,,
2/29/2020,16:23,MOHAMMAD,OP1-10075,BHA6522,BEST KITS CHRYSLER HARNESS 07,1.00,19.99,0.00,19.99,VISA,SALE,3.75,ACCESSORIES,,,3.34,0.00,0.00,FALSE,,,,,,,,,,,
2/29/2020,16:23,MOHAMMAD,OP1-10075,40EU10,EURO ANTENNA ADAPTER,1.00,19.99,0.00,19.99,VISA,SALE,4.41,INSTALL,,,3.34,0.00,0.00,FALSE,,,,,,,,,,,
3/2/2020,13:05,MOHAMMAD,OP1-10076,LP32,PAC LOCPRO HIGH LOW CON,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,9.65,INSTALL,,,2.09,0.00,0.00,FALSE,,,,,,,,,,,
3/2/2020,14:25,MOHAMMAD,OP1-10077,DVD,LABOR DVD,1.00,100.00,0.00,100.00,DEBIT CARD,SALE,0.00,LABOR,,,6.68,0.00,0.00,FALSE,MARIO MARTIN,,,OP13367,,,,,,,
3/2/2020,14:25,MOHAMMAD,OP1-10077,TSA652F,PIONEER 6.5 3 WAY SPK,1.00,79.99,0.00,79.99,DEBIT CARD,SALE,35.00,SPEAKER,,,6.68,0.00,0.00,FALSE,MARIO MARTIN,,,OP13367,,,,,,,
3/2/2020,14:25,MOHAMMAD,OP1-10077,SP1,LABOR SPEAKER,1.00,60.00,0.00,60.00,DEBIT CARD,SALE,0.00,LABOR,,,6.68,0.00,0.00,FALSE,MARIO MARTIN,,,OP13367,,,,,,,
3/2/2020,14:41,MOHAMMAD,OP1-10078,LP32,PAC LOCPRO HIGH LOW CON,1.00,24.99,0.00,-24.99,DEBIT CARD,RETURN,-9.65,INSTALL,,,2.08,0.00,0.00,FALSE,,,,,,,,,,,
3/2/2020,14:41,MOHAMMAD,OP1-10078,LP72R,PAC LOC PRO LINE OUT CONV,1.00,49.99,0.00,49.99,DEBIT CARD,SALE,22.06,ACCESSORIES,,,2.08,0.00,0.00,FALSE,,,,,,,,,,,
3/2/2020,17:32,MOHAMMAD,OP1-10079,V6RAK4,TSPEC 4G KIT,1.00,69.99,0.00,69.99,DEBIT CARD,SALE,21.00,INSTALL,,,5.84,0.00,0.00,FALSE,,,,,,,,,,,
3/3/2020,11:18,MOHAMMAD,OP1-10080,,PAYMENT ON LAYAWAY #10080,1.00,800.00,0.00,800.00,CASH,LAYAWAY,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
3/3/2020,13:08,MOHAMMAD,OP1-10081,CR2025,BATTERY,1.00,3.99,0.00,3.99,CASH,SALE,1.21,ACCESSORIES,,,0.33,0.00,0.00,FALSE,,,,,,,,,,,
3/3/2020,15:26,MOHAMMAD,OP1-10082,KDC168U,KENWOOD CD USB AUX,1.00,80.00,0.00,80.00,DEBIT CARD,SALE,71.00,HEADUNIT,,,0.00,0.00,0.00,FALSE,KC GERMAN,,,OP14377,,,,,,,
3/3/2020,15:26,MOHAMMAD,OP1-10082,BKUPK750,AI UNIVERSAL POCKET,1.00,15.00,0.00,15.00,DEBIT CARD,SALE,5.05,INSTALL,,,0.00,0.00,0.00,FALSE,KC GERMAN,,,OP14377,,,,,,,
3/3/2020,15:26,MOHAMMAD,OP1-10082,BHA1761,TOYOTA HARNESS,1.00,10.00,0.00,10.00,DEBIT CARD,SALE,1.00,INSTALL,,,0.00,0.00,0.00,FALSE,KC GERMAN,,,OP14377,,,,,,,
3/3/2020,15:26,MOHAMMAD,OP1-10082,CDP,LABOR CD PLAYER,1.00,45.00,0.00,45.00,DEBIT CARD,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,KC GERMAN,,,OP14377,,,,,,,
3/3/2020,17:38,MOHAMMAD,OP1-10083,4GR,POWER WIRE 4G,3.00,3.00,0.00,9.00,CASH,SALE,0.00,INSTALL,,,2.84,0.00,0.00,FALSE,,,,,,,,,,,
3/3/2020,17:38,MOHAMMAD,OP1-10083,SPD5801,STINGER MIDI FUSE HOLDER,1.00,19.99,0.00,19.99,CASH,SALE,6.50,ACCESSORIES,,,2.84,0.00,0.00,FALSE,,,,,,,,,,,
3/3/2020,17:38,MOHAMMAD,OP1-10083,MINIANL,MINI ANL FUSE,1.00,4.99,0.00,4.99,CASH,SALE,1.25,INSTALL,,,2.84,0.00,0.00,FALSE,,,,,,,,,,,
3/4/2020,12:37,JAWAD,OP1-10084,CDP,LABOR CD PLAYER,1.00,50.00,0.00,50.00,CASH,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,BHA1858,BEST HARNESS GM 88-05,1.00,15.99,0.00,15.99,CASH,SALE,1.35,INSTALL,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,BKGMK343,BEST KITS DD GM KIT,1.00,24.99,0.00,24.99,CASH,SALE,6.00,INSTALL,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,BAA4B,BEST ANTENNA ADAP GM,1.00,11.99,0.00,11.99,CASH,SALE,1.79,INSTALL,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,DVD,LABOR DVD,1.00,150.00,0.00,150.00,CASH,SALE,0.00,LABOR,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,DMX125BT,KENWOOD DD USB ANDR MIRRORING,1.00,199.99,0.00,199.99,CASH,SALE,120.00,HEAD UNIT,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,ACA801,AUXIOVOX CAMERA,1.00,99.99,0.00,99.99,CASH,SALE,60.00,VIDEO,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,MS3,LABOR ONE HOUR,2.00,75.00,0.00,150.00,CASH,SALE,0.00,LABOR,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,CASECRS,CODE ALARM DATA REMOTE START,1.00,99.99,0.00,99.99,CASH,SALE,50.00,ALARM,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,FLDL1,FLASHLOGIC DOORLOCK TRANSPONDE,1.00,79.99,0.00,79.99,CASH,SALE,34.00,ALARM,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,RMS,LABOR REMOTE START,1.00,80.00,0.00,80.00,CASH,SALE,0.00,LABOR,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,ALA,LABOR ALARM,1.00,80.00,0.00,80.00,CASH,SALE,0.00,LABOR,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,MV3,CODE MOTION SENSOR,1.00,49.99,0.00,49.99,CASH,SALE,17.00,ALARM,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/4/2020,19:01,MOHAMMAD,OP1-10085,MS3,LABOR ONE HOUR,1.00,70.00,0.00,70.00,CASH,SALE,0.00,LABOR,,,48.67,0.00,0.00,FALSE,ARLANDO SHANNON,,,OP12228,,,,,,,
3/5/2020,11:15,MOHAMMAD,OP1-10087,BKHONK828,BEST KITS HONDA KIT 86-UP,1.00,24.99,0.00,24.99,CASH,SALE,4.49,INSTALL,,,2.09,0.00,0.00,FALSE,,,,,,,,,,,
3/5/2020,13:44,MOHAMMAD,OP1-10088,AVH211EX,PIONEER DVD BLUETOOTH,1.00,199.99,0.00,199.99,CASH,SALE,152.00,VIDEO,,,16.70,0.00,0.00,FALSE,CARL BRAY,,,OP14378,,,,,,,
3/5/2020,14:49,MOHAMMAD,OP1-10089,DMX7065,"KENWOOD 6.95"" ANDROID AUTO",1.00,399.99,0.00,399.99,VISA,SALE,300.00,HEAD UNIT,,,46.42,0.00,0.00,FALSE,PATTEN CONSTRUCTION,,,OP13312,,,,,,,
3/5/2020,14:49,MOHAMMAD,OP1-10089,DVD,LABOR DVD,1.00,100.00,0.00,100.00,VISA,SALE,0.00,LABOR,,,46.42,0.00,0.00,FALSE,PATTEN CONSTRUCTION,,,OP13312,,,,,,,
3/5/2020,14:49,MOHAMMAD,OP1-10089,ACA801,AUXIOVOX CAMERA,1.00,99.99,0.00,99.99,VISA,SALE,60.00,VIDEO,,,46.42,0.00,0.00,FALSE,PATTEN CONSTRUCTION,,,OP13312,,,,,,,
3/5/2020,14:49,MOHAMMAD,OP1-10089,MS3,LABOR ONE HOUR,2.00,70.00,0.00,140.00,VISA,SALE,0.00,LABOR,,,46.42,0.00,0.00,FALSE,PATTEN CONSTRUCTION,,,OP13312,,,,,,,
3/5/2020,14:49,MOHAMMAD,OP1-10089,BKFMK542,FORD DD KIT,1.00,24.99,0.00,24.99,VISA,SALE,6.50,INSTALL,,,46.42,0.00,0.00,FALSE,PATTEN CONSTRUCTION,,,OP13312,,,,,,,
3/5/2020,14:49,MOHAMMAD,OP1-10089,BAA20,BEST KITS CHRYSLER ANTENNA ADA,1.00,14.99,0.00,14.99,VISA,SALE,3.78,INSTALL,,,46.42,0.00,0.00,FALSE,PATTEN CONSTRUCTION,,,OP13312,,,,,,,
3/5/2020,14:49,MOHAMMAD,OP1-10089,BHA5520,FORD HARNESS,1.00,15.99,0.00,15.99,VISA,SALE,2.39,ACCESSORIES,,,46.42,0.00,0.00,FALSE,PATTEN CONSTRUCTION,,,OP13312,,,,,,,
3/5/2020,15:50,MOHAMMAD,OP1-10090,MVHS322BT,PIONEER BLUETOOTH USB HEADUNIT,1.00,79.99,0.00,79.99,CASH,SALE,64.00,HEAD UNIT,,,12.10,0.00,0.00,FALSE,AISHA POWELL,,,OP14379,,,,,,,
3/5/2020,15:50,MOHAMMAD,OP1-10090,BKGMK350,GM AI KIT 04-UP,1.00,24.99,0.00,24.99,CASH,SALE,6.05,INSTALL,,,12.10,0.00,0.00,FALSE,AISHA POWELL,,,OP14379,,,,,,,
3/5/2020,15:50,MOHAMMAD,OP1-10090,WH0033,GM 2004 UP-HHR MALIBU HARNESS,1.00,24.99,0.00,24.99,CASH,SALE,4.50,INSTALL,,,12.10,0.00,0.00,FALSE,AISHA POWELL,,,OP14379,,,,,,,
3/5/2020,15:50,MOHAMMAD,OP1-10090,BAA20,BEST KITS CHRYSLER ANTENNA ADA,1.00,14.99,0.00,14.99,CASH,SALE,3.78,INSTALL,,,12.10,0.00,0.00,FALSE,AISHA POWELL,,,OP14379,,,,,,,
3/5/2020,15:50,MOHAMMAD,OP1-10090,CDP,LABOR CD PLAYER,1.00,55.00,0.00,55.00,CASH,SALE,0.00,LABOR,,,12.10,0.00,0.00,FALSE,AISHA POWELL,,,OP14379,,,,,,,
3/5/2020,16:19,MOHAMMAD,OP1-10091,P1462,PUNCH 4X6 COAX,1.00,79.99,0.00,79.99,CASH,SALE,49.00,SPEAKER,,,6.68,0.00,0.00,FALSE,AVON JOHNSON,,,OP14380,,,,,,,
3/5/2020,18:08,MOHAMMAD,OP1-10092,AVH211EX,PIONEER DVD BLUETOOTH,1.00,199.99,0.00,-199.99,CASH,RETURN,-152.00,VIDEO,,,0.00,0.00,0.00,FALSE,CARL BRAY,,,OP14378,,,,,,,
3/5/2020,18:08,MOHAMMAD,OP1-10092,UNKNOWN ITEM,KWV350BT DVD BLUETOOTH UNIT,1.00,199.99,0.00,199.99,CASH,SALE,0.00,,,,0.00,0.00,0.00,FALSE,CARL BRAY,,,OP14378,,,,,,,
3/6/2020,12:43,MOHAMMAD,OP1-10093,P2D415,ROCKFORD PUNCH 2-15 IN WOOFER,2.00,199.99,0.00,399.98,DEBIT CARD,SALE,253.00,SUB,,,43.42,0.00,0.00,FALSE,ROGERS KEYON,,,OP14381,,,,,,,
3/6/2020,12:43,MOHAMMAD,OP1-10093,KDCX304,KENWOOD EXCELON CD PLAYER BLUE,1.00,119.99,0.00,119.99,DEBIT CARD,SALE,93.00,HEADUNIT,,,43.42,0.00,0.00,FALSE,ROGERS KEYON,,,OP14381,,,,,,,
3/6/2020,15:25,JAWAD,OP1-10094,P1683,ROCKFORD 6X8 COAX,1.00,99.99,0.00,99.99,DEBIT CARD,SALE,66.00,SPEAKER,,,8.35,0.00,0.00,FALSE,MICHAEL DAVIS,,,OP14382,,,,,,,
3/6/2020,15:25,JAWAD,OP1-10094,SP1,LABOR SPEAKER,1.00,85.00,0.00,85.00,DEBIT CARD,SALE,0.00,LABOR,,,8.35,0.00,0.00,FALSE,MICHAEL DAVIS,,,OP14382,,,,,,,
3/6/2020,15:25,JAWAD,OP1-10094,AMP,LABOR AMP,1.00,50.00,0.00,50.00,DEBIT CARD,SALE,0.00,LABOR,,,8.35,0.00,0.00,FALSE,MICHAEL DAVIS,,,OP14382,,,,,,,
3/6/2020,15:56,MOHAMMAD,OP1-10095,SSVLD48,SOUND QUEST GROUND DIST BLK,2.00,14.99,0.00,29.98,DEBIT CARD,SALE,8.40,INSTALL,,,2.50,0.00,0.00,FALSE,,,,,,,,,,,
3/6/2020,17:06,JAWAD,OP1-10096,UNKNOWN ITEM,MFT1 KIT AND MAESTRO RR,1.00,349.99,0.00,349.99,DEBIT CARD,SALE,0.00,,,,66.80,0.00,0.00,FALSE,DELANA LOONEY'BRADLEY,,,OP14376,,,,,,,
3/6/2020,17:06,JAWAD,OP1-10096,UNKNOWN ITEM,"PIONEER DVD UNIT 7""",1.00,449.99,0.00,449.99,DEBIT CARD,SALE,0.00,,,,66.80,0.00,0.00,FALSE,DELANA LOONEY'BRADLEY,,,OP14376,,,,,,,
3/6/2020,17:06,JAWAD,OP1-10096,DVD,LABOR DVD,1.00,100.00,0.00,100.00,DEBIT CARD,SALE,0.00,LABOR,,,66.80,0.00,0.00,FALSE,DELANA LOONEY'BRADLEY,,,OP14376,,,,,,,
3/7/2020,11:46,MOHAMMAD,OP1-10098,MS3,LABOR ONE HOUR,2.00,70.00,0.00,140.00,DEBIT CARD,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,JOHN LITTLEJOHN,,,OP14100,,,,,,,
3/7/2020,13:06,MOHAMMAD,OP1-10099,SSFANLW,STINGER ANL FUSE HOLDER,1.00,34.99,0.00,34.99,DEBIT CARD,SALE,16.00,INSTALL,,,2.92,0.00,0.00,FALSE,,,,,,,,,,,
3/7/2020,13:48,MOHAMMAD,OP1-10100,BHA5520,FORD HARNESS,1.00,15.99,0.00,15.99,DEBIT CARD,SALE,2.39,ACCESSORIES,,,1.34,0.00,0.00,FALSE,,,,,,,,,,,
3/7/2020,14:41,MOHAMMAD,OP1-10101,P1675,"ROCKFORD  2 WAY 6.5"" COAX",1.00,89.99,0.00,89.99,DEBIT CARD,SALE,50.00,SPEAKER,,,7.51,0.00,0.00,FALSE,TRAVALE DIXON,,,OP12839,,,,,,,
3/7/2020,14:41,MOHAMMAD,OP1-10101,SP1,LABOR SPEAKER,1.00,70.00,0.00,70.00,DEBIT CARD,SALE,0.00,LABOR,,,7.51,0.00,0.00,FALSE,TRAVALE DIXON,,,OP12839,,,,,,,
3/7/2020,15:42,JAWAD,OP1-10102,KFC1666S,KENWOOD 6.5 COAX,1.00,49.99,0.00,49.99,CASH,SALE,30.00,SPEAKER,,,4.17,0.00,0.00,FALSE,GARY FRANKLIN,,,OP14384,,,,,,,
3/7/2020,15:42,JAWAD,OP1-10102,SP1,LABOR SPEAKER,1.00,70.00,0.00,70.00,CASH,SALE,0.00,LABOR,,,4.17,0.00,0.00,FALSE,GARY FRANKLIN,,,OP14384,,,,,,,
3/7/2020,16:13,MOHAMMAD,OP1-10103,BHA6522,BEST KITS CHRYSLER HARNESS 07,1.00,19.99,0.00,19.99,CASH,SALE,3.75,ACCESSORIES,,,8.51,0.00,0.00,FALSE,KEVIN WHITE,,,OP14385,,,,,,,
3/7/2020,16:13,MOHAMMAD,OP1-10103,V6RAK8,TSPEC 8G KIT,2.00,34.99,0.00,69.98,CASH,SALE,27.30,INSTALL,,,8.51,0.00,0.00,FALSE,KEVIN WHITE,,,OP14385,,,,,,,
3/7/2020,16:13,MOHAMMAD,OP1-10103,SSPRCA17,SOUND QUEST 17 FT RCA,1.00,11.99,0.00,11.99,CASH,SALE,2.80,INSTALL,,,8.51,0.00,0.00,FALSE,KEVIN WHITE,,,OP14385,,,,,,,
3/9/2020,10:14,JAWAD,OP1-10104,CDP,LABOR CD PLAYER,1.00,50.00,0.00,50.00,CASH,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,DYLAN MCDUFFY,,,OP14386,,,,,,,
3/9/2020,11:03,JAWAD,OP1-10105,MVHS322BT,PIONEER BLUETOOTH USB HEADUNIT,1.00,79.99,0.00,79.99,CASH,SALE,64.00,HEAD UNIT,,,6.68,0.00,0.00,FALSE,DYLAN MCDUFFY,,,OP14386,,,,,,,
3/9/2020,11:03,JAWAD,OP1-10105,CDP,LABOR CD PLAYER,1.00,25.00,0.00,25.00,CASH,SALE,0.00,LABOR,,,6.68,0.00,0.00,FALSE,DYLAN MCDUFFY,,,OP14386,,,,,,,
3/9/2020,14:33,MOHAMMAD,OP1-10106,CDP,LABOR CD PLAYER,1.00,60.00,0.00,60.00,CASH,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,MUSTAFA ABDULLAH,,,OP14387,,,,,,,
3/10/2020,15:23,MOHAMMAD,OP1-10107,SKBT20,SHRIEKEN BATTERY 600 WATT,1.00,119.99,0.00,119.99,CASH,SALE,54.38,INSTALL,,,10.02,0.00,0.00,FALSE,JOE JOHNSON,,,OP14388,,,,,,,
3/11/2020,14:38,JAWAD,OP1-10108,BHA2003,BEST HARNESS GM 00-UP,1.00,19.99,0.00,19.99,CASH,SALE,2.00,INSTALL,,,1.67,0.00,0.00,FALSE,,,,,,,,,,,
3/11/2020,15:16,JAWAD,OP1-10109,LXSK1315,LEXUS GS300 98-04 KIT,1.00,19.99,0.00,19.99,CASH,SALE,7.00,LABOR,,,1.67,0.00,0.00,FALSE,,,,,,,,,,,
3/11/2020,15:42,JAWAD,OP1-10110,CMM7720,"JENSEN 7"" USB MIRRORING MEDIA",1.00,139.99,0.00,139.99,DEBIT CARD,SALE,90.00,VIDEO,,,11.69,0.00,0.00,FALSE,BRANDON DIXON,,,OP14389,,,,,,,
3/11/2020,15:48,JAWAD,OP1-10111,16GS,WIRE SPKR 16G,6.00,0.50,0.00,3.00,CASH,SALE,0.60,INSTALL,,,0.25,0.00,0.00,FALSE,,,,,,,,,,,
3/11/2020,16:27,JAWAD,OP1-10112,BKVWK1017,BEST KITS VOLKSWAGON KIT,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,5.90,INSTALL,,,5.42,0.00,0.00,FALSE,BEN QUINNELLY,,,OP14390,,,,,,,
3/11/2020,16:27,JAWAD,OP1-10112,BAA22,BEST KITS EURO ANTENNA ADAP,1.00,19.99,0.00,19.99,DEBIT CARD,SALE,4.49,INSTALL,,,5.42,0.00,0.00,FALSE,BEN QUINNELLY,,,OP14390,,,,,,,
3/11/2020,16:27,JAWAD,OP1-10112,BHA9003,BEST KITS BMW 02-UP,1.00,19.99,0.00,19.99,DEBIT CARD,SALE,2.69,INSTALL,,,5.42,0.00,0.00,FALSE,BEN QUINNELLY,,,OP14390,,,,,,,
3/11/2020,16:27,JAWAD,OP1-10112,DVD,LABOR DVD,1.00,100.00,0.00,100.00,DEBIT CARD,SALE,0.00,LABOR,,,5.42,0.00,0.00,FALSE,BEN QUINNELLY,,,OP14390,,,,,,,
3/11/2020,17:40,JAWAD,OP1-10113,AVHW4400NEX,PIONEER NEX RECIEVER,1.00,629.99,0.00,629.99,DEBIT CARD,SALE,511.00,HEAD UNIT,,,63.04,0.00,0.00,FALSE,DYLAN CLARK,,,OP13131,,,,,,,
3/11/2020,17:40,JAWAD,OP1-10113,LCCH11,PAC CHRYSLER AMP HARNESS 05-07,1.00,69.99,0.00,69.99,DEBIT CARD,SALE,38.21,INSTALL,,,63.04,0.00,0.00,FALSE,DYLAN CLARK,,,OP13131,,,,,,,
3/11/2020,17:40,JAWAD,OP1-10113,BYPASS,BYPASS PARKING BREAK,1.00,14.99,0.00,14.99,DEBIT CARD,SALE,7.00,ACCESSORIES,,,63.04,0.00,0.00,FALSE,DYLAN CLARK,,,OP13131,,,,,,,
3/11/2020,17:40,JAWAD,OP1-10113,BKCDK649,DODGE 04-08 KIT,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,4.70,INSTALL,,,63.04,0.00,0.00,FALSE,DYLAN CLARK,,,OP13131,,,,,,,
3/11/2020,17:40,JAWAD,OP1-10113,BAA20,BEST KITS CHRYSLER ANTENNA ADA,1.00,14.99,0.00,14.99,DEBIT CARD,SALE,3.78,INSTALL,,,63.04,0.00,0.00,FALSE,DYLAN CLARK,,,OP13131,,,,,,,
